iter	Passed	Remaining
1222	10974	24918
1223	10981	24906
1224	10990	24895
1225	10999	24888
1226	11009	24880
1227	11017	24870
1228	11026	24861
1229	11034	24851
1230	11043	24840
1231	11052	24831
1232	11061	24823
1233	11070	24815
1234	11079	24805
1235	11090	24800
1236	11098	24789
1237	11106	24778
1238	11114	24768
1239	11125	24764
1240	11134	24753
1241	11143	24745
1242	11151	24734
1243	11158	24721
1244	11167	24713
1245	11177	24704
1246	11187	24698
1247	11197	24692
1248	11207	24685
1249	11217	24677
1250	11227	24672
1251	11236	24662
1252	11244	24652
1253	11253	24642
1254	11265	24640
1255	11275	24633
1256	11284	24624
1257	11291	24612
1258	11300	24603
1259	11309	24593
1260	11318	24584
1261	11327	24576
1262	11335	24564
1263	11344	24555
1264	11356	24553
1265	11366	24545
1266	11374	24534
1267	11383	24526
1268	11391	24516
1269	11400	24506
1270	11409	24498
1271	11419	24491
1272	11429	24483
1273	11438	24475
1274	11447	24466
1275	11456	24457
1276	11464	24447
1277	11474	24440
1278	11483	24431
1279	11493	24423
1280	11503	24415
1281	11513	24409
1282	11521	24399
1283	11530	24389
1284	11538	24379
1285	11548	24372
1286	11557	24363
1287	11566	24353
1288	11573	24342
1289	11582	24331
1290	11590	24321
1291	11598	24310
1292	11607	24301
1293	11615	24291
1294	11624	24281
1295	11633	24272
1296	11641	24261
1297	11650	24252
1298	11658	24241
1299	11666	24230
1300	11674	24220
1301	11683	24210
1302	11690	24198
1303	11698	24186
1304	11706	24175
1305	11714	24164
1306	11722	24154
1307	11732	24146
1308	11740	24135
1309	11748	24124
1310	11757	24116
1311	11766	24107
1312	11775	24097
1313	11783	24087
1314	11790	24073
1315	11797	24061
1316	11806	24051
1317	11813	24039
1318	11820	24026
1319	11828	24016
1320	11836	24004
1321	11843	23992
1322	11851	23980
1323	11859	23970
1324	11868	23960
1325	11878	23953
1326	11884	23938
1327	11892	23928
1328	11900	23917
1329	11909	23908
1330	11919	23902
1331	11927	23890
1332	11936	23880
1333	11942	23866
1334	11951	23858
1335	11960	23849
1336	11969	23840
1337	11978	23831
1338	11985	23819
1339	11993	23807
1340	12001	23797
1341	12010	23787
1342	12017	23776
